multiplex	node	score
1	PDE8A	0.0024695165870389775
1	C2CD2	0.0024450248207987186
1	SMAD4	0.0023888074996502744
1	EP300	0.002387633687207668
1	CTNNB1	0.002383910608226065
1	SMAD3	0.0023583181193486263
1	SMAD2	0.0023018739140699854
1	HDAC1	0.0022852176478584973
1	NR1H3	0.0022764324920535877
1	CDH10	0.002228676990133287
1	ARHGAP10	0.00222842446585654
1	PSEN1	0.0022219044632486307
1	RXRA	0.002221316228509517
1	NR1H2	0.002219304281718872
1	CREBBP	0.002219238396823987
1	PRMT5	0.002212539999552961
1	NOTCH1	0.002211069520514605
1	DLL1	0.0022067096983210055
1	MAML2	0.002205977572017675
1	NCSTN	0.0021890906081148114
1	RBPJ	0.0021868350157267877
1	NCOR1	0.0021850634424362505
1	NCOR2	0.0021788870452541715
1	CTNNA1	0.002178514677680148
1	MAML3	0.002172475312216209
1	ARHGAP26	0.0021690237483181374
1	CDH11	0.0021653493343799547
1	PKN3	0.0021562590467392915
1	PSENEN	0.0021560841978839696
1	HDAC2	0.0021553390234006174
1	NOTCH2	0.0021474505783576274
1	CDH1	0.00214345686869266
1	CBFB	0.00214163285806126
1	RUNX1	0.002140269107379677
1	KAT2B	0.002139094198862243
1	WDR77	0.002135237039939144
1	APP	0.0021334532368973117
1	CTNNA2	0.002129341565577339
1	UBE2I	0.0021292798650132754
1	RCOR1	0.002128618825138942
1	PSEN2	0.002126020813034777
1	SMARCC1	0.0021234407060231227
1	SMARCC2	0.0021227968651876265
1	SIN3A	0.002122722705911826
1	ESR1	0.002117361650001671
1	MAML1	0.002110957042015797
1	REST	0.002106476717301819
1	APH1A	0.0021059207185560626
1	SMARCA4	0.0021055430737511203
1	HDAC3	0.0021042167375183948
1	FOXO3	0.0021034789177175025
1	SMARCB1	0.002102792424361057
1	SMARCA2	0.0021016813271876158
1	NOTCH3	0.0020975629317300697
1	TBL1XR1	0.002095930332900427
1	CDK8	0.002095430762700329
1	SNW1	0.002093885063363997
1	ADAM10	0.0020915092655868425
1	MECP2	0.002090632483210879
1	CTNND1	0.0020896981694432434
1	RARA	0.002084039117784806
1	TBL1X	0.0020835031965450238
1	KDM1A	0.002083389418112282
1	TP53	0.002080355010244827
1	SUMO1	0.002071929803758981
1	CCNC	0.002070158465293009
1	GPS2	0.0020684045961453265
1	SKI	0.002061759532756218
1	NCOA1	0.002058447528333771
1	COPRS	0.0020538985640793216
1	RXRB	0.002047525717925821
1	AR	0.0020469305480906304
1	FOXO1	0.0020443334238235337
1	FOXG1	0.0020416080793856906
1	JUP	0.002038831674645462
1	CLNS1A	0.0020358163238257156
1	EGFR	0.0020357469071148717
1	TGIF1	0.0020343615874864602
1	DRAP1	0.002031191620456286
1	AKT1	0.002023958205782384
1	SKIL	0.0020209190961903776
1	CBLL1	0.002020847757549595
1	NRIP1	0.002013470701094331
1	NCOA3	0.0020132506366901492
1	SMAD1	0.0020124906059
1	SIRT1	0.0020091875865470184
1	NCOA2	0.0020072679597037636
1	HIPK2	0.0019931323577440604
1	CTBP1	0.001992289419551255
1	STAT3	0.0019888851792675254
1	FOXH1	0.001982492156407856
1	KAT2A	0.001980700901845217
1	SRC	0.0019772509228760354
1	SMAD9	0.0019765787339382857
1	SP1	0.0019686895282700827
1	KMT2A	0.001968042407886182
1	PIK3R1	0.001966238373342169
1	APH1B	0.001966022336368862
1	CDH2	0.001909423889279686
1	CDH5	0.0018975148599480666
1	WWTR1	2.5284859083698077e-05
1	TLE1	2.460053874549411e-05
1	SUMO2	2.4466035091422165e-05
1	SMURF2	2.3520361156965565e-05
1	CCND1	2.3118783555781644e-05
1	PPARG	2.2952000441959664e-05
1	RBL1	2.2782694227745894e-05
1	THRB	2.264567078416296e-05
1	RELA	2.225528246866204e-05
1	PML	2.10668069369778e-05
1	HIF1A	2.0488827708379285e-05
1	APC	2.026623443193768e-05
1	TCF7L2	1.9960418700278613e-05
1	TBP	1.992612835809292e-05
1	PPARA	1.977295590165215e-05
1	TRIM33	1.948468350029269e-05
1	ESR2	1.9442727815348494e-05
1	MEN1	1.94321394025662e-05
1	FHL2	1.9215177974619984e-05
1	VDR	1.9119159928157063e-05
1	FOXO4	1.9059401134401322e-05
1	CTNNBIP1	1.8949252464285176e-05
1	CREB1	1.894357808100611e-05
1	NR1H4	1.876303178090275e-05
1	DAXX	1.872840934735492e-05
1	JUN	1.8614056748818594e-05
1	PIK3CA	1.8208242428688248e-05
1	CHD3	1.815346828885236e-05
1	GRB2	1.7647988550264053e-05
1	POU2F1	1.7575858565485183e-05
1	NLK	1.7317750701692802e-05
1	STAT1	1.6606814273737623e-05
1	PIAS1	1.6531253432276733e-05
1	CCAR2	1.6129897574194898e-05
1	ITGB3BP	1.588995222369629e-05
1	RBL2	1.54840387269738e-05
1	SUV39H1	1.5285549174807934e-05
1	ZFYVE9	1.506781102936701e-05
1	RARB	1.4943081609733175e-05
1	FOS	1.4906522330998597e-05
1	EED	1.4856489887666562e-05
1	YY1	1.478244577126001e-05
1	HSP90AA1	1.476595551619482e-05
1	JAG1	1.4671617568736014e-05
1	MDM2	1.4629636995315617e-05
1	PTK2	1.4626209262392867e-05
1	HSPA1A	1.4331609259271401e-05
1	IKBKB	1.4248504898994063e-05
1	BRCA1	1.4049327278125852e-05
1	LEF1	1.4012744198856378e-05
1	TBX5	1.3878896656364189e-05
1	KDM4A	1.3767069031150911e-05
1	YAP1	1.3719814526794856e-05
1	ERBB2	1.3692493229723569e-05
1	YBX1	1.349015118424248e-05
1	HTT	1.3484750037405778e-05
1	ABL1	1.3459063661573749e-05
1	KAT5	1.3448380559955187e-05
1	ZBTB33	1.3213125830143575e-05
1	NOTCH4	1.3108775779394736e-05
1	BRD7	1.3029269973952372e-05
1	NR3C2	1.2997376473816573e-05
1	NFKB1	1.2899092039651572e-05
1	SOX4	1.2883735262879864e-05
1	YWHAQ	1.2778095455665725e-05
1	AMIGO1	1.268353392921945e-05
1	MYB	1.2622403135574167e-05
1	RIOK1	1.2619549599945228e-05
1	PLK2	1.2553807741355061e-05
1	PIK3R2	1.226603125761777e-05
1	CITED1	1.2250625670508102e-05
1	H3C12	1.2208293924350808e-05
1	PRMT1	1.215923256408591e-05
1	ANKRD11	1.1818037639570312e-05
1	E2F4	1.1799498483052198e-05
1	PARP1	1.167282500101603e-05
1	ADAM17	1.1662866005075337e-05
1	H4C16	1.1656515249879048e-05
1	NR3C1	1.1642164973076198e-05
1	NR5A2	1.1610054306468696e-05
1	TXN	1.1575330148744287e-05
1	PPARD	1.1539191196209043e-05
1	TMED10	1.153326975859061e-05
1	DNMT1	1.143980303557661e-05
1	CCNT1	1.1196620370317177e-05
1	CDK9	1.1185526191059373e-05
1	CDKN1A	1.115073135451534e-05
1	CRK	1.1136443545247707e-05
1	GSK3B	1.1055004173855179e-05
1	HSPA8	1.1014512737550934e-05
1	H3C15	1.0969481211700546e-05
1	THRA	1.0925308606624411e-05
1	TRAF6	1.0915428291891056e-05
1	PIK3CB	1.0907498641675694e-05
1	CDK4	1.0905750157480926e-05
1	SMAD5	1.0883468880188488e-05
1	MBD2	1.088249192678455e-05
1	PAK2	1.0880181537433568e-05
1	APPL1	1.0854845378906561e-05
1	NR1D1	1.0767427121628592e-05
1	EZH2	1.0747512902543058e-05
1	E2F1	1.0701070845888824e-05
1	PPARGC1A	1.0687873404132417e-05
1	E2F5	1.0667826263633939e-05
1	TOP2B	1.0633175477294541e-05
1	CARM1	1.0582107037563752e-05
1	DLL4	1.0574470837365814e-05
1	PARK7	1.0431737103237273e-05
1	DDX5	1.036645817354087e-05
1	PIK3R3	1.0338665086278079e-05
1	CBL	1.025321271294483e-05
1	KDR	1.024610367910674e-05
1	CRABP2	1.0224922467827487e-05
1	BTRC	1.013895398682299e-05
1	NFYB	1.0095785035658095e-05
1	MTA1	1.0094752420066685e-05
1	JAG2	1.003351670055053e-05
1	AMOT	9.977006777915903e-06
1	HSPA1B	9.96775315622787e-06
1	ZNF217	9.927309993406536e-06
1	GLIS2	9.922661516171343e-06
1	YWHAG	9.804385277517788e-06
1	MED1	9.772642427000009e-06
1	IKBKG	9.757442013128288e-06
1	SMARCE1	9.742284397359696e-06
1	RBBP4	9.690350479767708e-06
1	ITGAE	9.55451989737377e-06
1	RUNX3	9.55105459141962e-06
1	FABP1	9.495789188989464e-06
1	BMPR1A	9.465612873734732e-06
1	ETV4	9.430034847725748e-06
1	MYSM1	9.387998561784933e-06
1	TGFBR2	9.243742240652954e-06
1	ACTB	9.227928628905145e-06
1	RARG	9.210816795594788e-06
1	TFDP1	9.208214339428438e-06
1	PTPN11	9.20076789569835e-06
1	OAZ1	9.102034039886336e-06
1	TAF1	9.100822106361925e-06
1	TACC3	9.083308155534502e-06
1	PHF8	9.044311733553273e-06
1	NFYC	9.043338272533102e-06
1	ACTN1	9.040241111581916e-06
1	MSH5	9.033841654065366e-06
1	JUND	9.032197652553476e-06
1	ZNF589	8.900325172569536e-06
1	ZBTB38	8.894263490232874e-06
1	GLI2	8.88868913570303e-06
1	NFYA	8.877691508057828e-06
1	BCAR1	8.875915701742335e-06
1	RORA	8.85145334139172e-06
1	LCK	8.792522930416445e-06
1	BNIP2	8.783453003334606e-06
1	ITGB7	8.757508735744843e-06
1	HNRNPC	8.755023690101692e-06
1	PAX3	8.731832824671041e-06
1	EPB41L3	8.658712463820405e-06
1	ZNF639	8.618435614681958e-06
1	ARID1B	8.59033263618297e-06
1	MAPK11	8.422018399904831e-06
1	RBBP7	8.395554010313447e-06
1	PIK3CD	8.349162886882624e-06
1	SHC1	8.330609819963273e-06
1	CHD4	8.31323726936549e-06
1	MAPK14	8.307204514417212e-06
1	DNAJB1	8.306065102685292e-06
1	CHUK	8.254071029697719e-06
1	PRDM4	8.20487559157402e-06
1	SENP2	8.179782012497627e-06
1	PDGFRA	8.134295925310048e-06
1	YWHAZ	8.103554046934064e-06
1	CITED2	8.05697448043237e-06
1	RB1	8.04443697975889e-06
1	GTF2F1	7.997425495736945e-06
1	RAN	7.947991505350486e-06
1	PLCG1	7.934408568853724e-06
1	RANGAP1	7.7962462500572e-06
1	FOSB	7.755052901812003e-06
1	NR2C1	7.70904044797443e-06
1	MSH4	7.677577886364644e-06
1	ZEB1	7.676542312345915e-06
1	HES1	7.673183465388565e-06
1	CDC42	7.654174314181123e-06
1	CDK1	7.562362974372707e-06
1	BCL9	7.559618175383663e-06
1	PAK1	7.437286782890453e-06
1	SH3KBP1	7.424987415426883e-06
1	PRMT6	7.417483499569585e-06
1	BCL3	7.413583540894423e-06
1	CDC42EP2	7.360406893464346e-06
1	ANKRD44	7.329170537579515e-06
1	UBA2	7.31394331327161e-06
1	ERBB4	7.31166336810379e-06
1	AXIN1	7.305942257840582e-06
1	SMAD7	7.305471565276197e-06
1	PIAS3	7.286142314297125e-06
1	IRS1	7.278695420563345e-06
1	SENP1	7.253162447745698e-06
1	TLN1	7.246195011526973e-06
1	POFUT1	7.238635564346847e-06
1	ATP1B4	7.220511760954361e-06
