multiplex	node	score
1	ITGB1	0.0027881617632210297
1	P4HB	0.0024314445612332205
1	DIPK2A	0.0024237183243792557
1	ITGA4	0.002369498073344263
1	ITGAV	0.002351324696798414
1	ITGA9	0.002337322886294062
1	COL4A1	0.0023309404937086127
1	NES	0.00231165936038659
1	COL4A5	0.002295630990185361
1	COL5A1	0.002290816980034102
1	COL4A2	0.002276391187399068
1	COL4A4	0.0022759298633777303
1	COL1A1	0.002273802919833929
1	ITGB3	0.002267196606232621
1	PDGFB	0.002262384994012388
1	MADCAM1	0.0022508516078482794
1	VEGFA	0.002247194131405922
1	COL4A3	0.002240480438782456
1	COL5A2	0.0022359063575939264
1	COCH	0.0022334776330654007
1	AGPAT1	0.002225870969675865
1	ITGA11	0.002223042141548616
1	P4HA2	0.0022169757971576033
1	COL4A6	0.0022167976204211528
1	GPX8	0.0022139870206234207
1	COL1A2	0.0022121841186626295
1	ITGB7	0.00220809040946573
1	CAMKMT	0.002206727982669663
1	P4HA1	0.002197383465851523
1	PLXNB1	0.002195689221148305
1	ADAM19	0.0021947889909655527
1	JAM3	0.0021928560583358734
1	ERO1B	0.0021889113622907447
1	COL8A2	0.00218747318296072
1	MSR1	0.0021838805576964633
1	GRB2	0.002180801463180217
1	FLT1	0.002178029924022047
1	GPX7	0.002176314204885067
1	PTRH1	0.0021704004286325997
1	P4HA3	0.0021689905153386407
1	VEGFB	0.002168721557169284
1	FN1	0.0021595310877407436
1	CALU	0.0021587639605083007
1	NUTF2	0.0021576504520482696
1	COL10A1	0.002155664313232041
1	PIK3R1	0.0021446269683018863
1	CDH1	0.0021408319122970016
1	PTP4A3	0.002139425718869703
1	CRK	0.00213529319858004
1	SH3PXD2A	0.0021340604296164025
1	ITGAE	0.00211913692850719
1	SPP1	0.0021147503752439074
1	PDGFRB	0.0021141217504826214
1	ITGA1	0.002113589286314044
1	MET	0.002108433279395554
1	NRP2	0.002108333314368924
1	SEMA4D	0.002107894662320403
1	VCAM1	0.002104090248918398
1	JAM2	0.0021017825801618022
1	CBL	0.00209754324365929
1	ERO1A	0.0020954732571478547
1	ADAM15	0.0020903997573123332
1	SRC	0.00208976344074785
1	COL3A1	0.0020893906507820294
1	COL2A1	0.0020826995025788647
1	NRP1	0.002077534249729729
1	SOS1	0.00207425793469804
1	ITGB6	0.0020641933775562065
1	PLCG1	0.002064185270184439
1	PGF	0.002052160222802769
1	EGFR	0.0020480052324899885
1	TNC	0.002044543695704829
1	ITGA5	0.0020403587780710754
1	SHC1	0.0020350334317104403
1	PDGFRA	0.002034969251167849
1	FYN	0.002027736574087205
1	PLXNA1	0.0020274360898597543
1	PTK2	0.002023790968708425
1	BCAR1	0.0020211244470039113
1	ITGA2B	0.0020188562204796487
1	PTPN2	0.002016195811643076
1	THBS1	0.002015715919776717
1	CRKL	0.0020153039055428104
1	ITGB5	0.002007860417628152
1	L1CAM	0.002001793558228034
1	RCN2	0.002001422854322239
1	TGFB3	0.0020012128346216258
1	RCN1	0.001996709927030101
1	ERBB2	0.001992522415859405
1	SH3KBP1	0.001990354534676129
1	ITGA3	0.001984009236741582
1	PTPN11	0.001979173850914611
1	LYN	0.001967444372207527
1	TLN1	0.001967428403062251
1	LCP2	0.0019671846116012873
1	ITGA2	0.001963510446531427
1	VAV1	0.001962578103341983
1	SH3GL2	0.0019509466774796915
1	HGF	0.001919263505340429
1	ADAM12	0.0019181191530938514
1	RAPGEF1	0.0018693457707099612
1	VTN	0.0018600256602532147
1	LCK	3.747407272885614e-05
1	LAT	3.2169696610380785e-05
1	VCL	3.0414688196272925e-05
1	ITK	2.9687451490908166e-05
1	PXN	2.8637866799172373e-05
1	PTK2B	2.8440707850118464e-05
1	PLCG2	2.4986435895239297e-05
