multiplex	node	score
1	CDK4	0.0024833709840784003
1	CDK6	0.002426591610685985
1	TFDP1	0.0024185631701136015
1	CDK2	0.0024169577237349365
1	OGFRL1	0.002402307830115319
1	CDKN1A	0.002385361247511894
1	RING1	0.0022924659535328677
1	RBX1	0.002269785880664642
1	CDKN1B	0.002267105936733833
1	E2F4	0.0022431693450733437
1	CDKN2A	0.002238388410906828
1	TFDP2	0.0022303097993107354
1	CCND2	0.002229841773105558
1	UBD	0.002221657375527455
1	E2F1	0.002215120612689709
1	RBL2	0.0022065896509604953
1	ORC1	0.0021961001533206954
1	ORC2	0.002194590979505988
1	E2F5	0.002189941605866593
1	CCND1	0.002186559407314114
1	UBE2W	0.0021840936024055306
1	RNF2	0.002181113088165829
1	CDT1	0.0021805285803605298
1	RBL1	0.002178054955501087
1	E2F6	0.002176358124964454
1	CDK1	0.0021760342784177475
1	NUB1	0.0021650453984047415
1	CCND3	0.0021648915644854757
1	DDB1	0.0021614931754276425
1	ORC4	0.0021604471006203886
1	CDC6	0.0021602562595886953
1	ORC5	0.0021597837319132043
1	ORC3	0.0021594889695763465
1	ORC6	0.002150125533708308
1	RYBP	0.0021498521287229987
1	RB1	0.0021476815087166073
1	MAX	0.0021451048121988955
1	CUL1	0.002143378424753875
1	CCNB1	0.0021430291054063515
1	PCGF6	0.0021342843953570793
1	SKP1	0.0021336696438869988
1	YAF2	0.0021327059480807102
1	MGA	0.0021286523377999586
1	CUL4A	0.002122358841032845
1	NEDD8	0.0021164915798222357
1	CDKN2B	0.0021146926835305343
1	L3MBTL2	0.0021140423441885596
1	CDKN2C	0.0021129484972847567
1	EHMT2	0.002111699809063289
1	EHMT1	0.00211038994203083
1	MCM2	0.0021083703837510405
1	GMNN	0.0021023827980187573
1	CDKN2D	0.0020987845431005643
1	TP53	0.002093266194637133
1	MCM6	0.002093057822968459
1	BMI1	0.002089715039020405
1	SMAD3	0.0020875191628526965
1	CCNE1	0.002085114392270599
1	MCM4	0.0020825088291311898
1	CKS1B	0.0020805327677412867
1	PCNA	0.002078312522467376
1	CCNE2	0.0020781719810731816
1	CCNB2	0.0020752717521003413
1	CUL4B	0.002066068456320416
1	PHC3	0.002064993929033923
1	PCGF2	0.002064937581542561
1	UFD1	0.0020634518550932098
1	ERCC6	0.0020621922824669682
1	DDB2	0.00205940878714951
1	E2F2	0.002059254157854564
1	CBX3	0.0020582924368278215
1	PHC1	0.0020582779556032943
1	CCNA2	0.002054845787255532
1	SMAD4	0.0020509639379478434
1	HDAC1	0.0020505349293052557
1	NPLOC4	0.002047864043381678
1	CDK7	0.0020439548185736236
1	CCNH	0.0020437939371927226
1	CDK5	0.0020422104195823246
1	CDC25B	0.0020421533071340314
1	SERTAD1	0.0020357864932673206
1	CREBBP	0.0020301892148266473
1	USP24	0.002027211660295263
1	MNAT1	0.0020179437307405205
1	BTRC	0.002008028927366866
1	CAND1	0.0020042677320377847
1	PKMYT1	0.002001203856895322
