multiplex	node	score
1	PYCARD	0.0025117692065363684
1	PYDC2	0.002482543376060075
1	TRAF2	0.002447272087785783
1	CHUK	0.0024177935918869094
1	CASP5	0.0024004517845032537
1	CASP1	0.0023701027196474634
1	IKBKG	0.00235751311386456
1	IKBKB	0.0023359722861863693
1	BCL2	0.0023166033726202875
1	ABRAXAS2	0.0023140595942771724
1	BID	0.002309826223299593
1	MCL1	0.002303974711390146
1	CASP8	0.0022962154195726872
1	NLRP2	0.0022851324378164502
1	MEFV	0.002284496836556583
1	NLRP1	0.002283370816008245
1	BBC3	0.002272861380112733
1	HSP90AB1	0.002266046470719742
1	NLRC4	0.002263363242433319
1	SNX33	0.002254806478128877
1	XPNPEP3	0.002251351334084577
1	FADD	0.0022459410136065148
1	BAK1	0.0022299766286662617
1	TNFAIP3	0.002229192895660193
1	BABAM2	0.0022281844564363256
1	RELA	0.0022237963957446832
1	NFKB1	0.0022203053806637164
1	BCL2L1	0.002218288770572432
1	AIM2	0.002212358514374768
1	FASLG	0.002208687828030633
1	TBKBP1	0.0022068166087219473
1	TBK1	0.002204646516683319
1	CARD8	0.002200219844983678
1	BRCC3	0.0021969772122984346
1	TAB2	0.0021969235752547743
1	CUL1	0.0021957610737555516
1	TAB1	0.0021941216318764334
1	AZI2	0.002194040962443586
1	BABAM1	0.002191844629429628
1	MAP3K7	0.002189694400328521
1	RIPK1	0.0021877363322530285
1	LTB	0.0021844668086151145
1	BCL2L11	0.0021822219595110325
1	SKP1	0.0021805314516742157
1	TNFRSF1A	0.002170356285729036
1	LTA	0.002169929152815264
1	BAX	0.0021693350047596875
1	BCL10	0.0021683227242232025
1	NFKB2	0.0021650809288659635
1	TRAF3	0.00216241828018353
1	MALT1	0.002161679732847433
1	TAX1BP1	0.002161453676613369
1	BAD	0.0021588991868590045
1	BIRC3	0.002156943563919536
1	TRADD	0.0021561434754652055
1	HSP90AA1	0.002152950488676449
1	CFLAR	0.0021509559150565444
1	LTBR	0.002145767891324234
1	MAP3K14	0.002144619343636611
1	TNIP1	0.0021389004667939364
1	RHPN2	0.0021379103425546164
1	FBXW11	0.002137067601383854
1	IKBKE	0.002134439376170938
1	TNFRSF1B	0.0021328075832762806
1	TRAF6	0.0021265578152471045
1	RNF31	0.0021224036059188088
1	REL	0.0021219833264921133
1	RBCK1	0.002119190915211046
1	NLRP3	0.0021171311857036256
1	CARD11	0.002115089632138968
1	FAS	0.0021102234617583053
1	CDC37	0.0021039482897196623
1	NFKBIB	0.0021038376292653108
1	BIRC2	0.002103437828318705
1	BTRC	0.002095664711361797
1	CASP10	0.0020934331986502313
1	TNF	0.002092373839061093
1	NFKBIA	0.002088581195618256
1	TANK	0.0020770794155470836
1	TNIP2	0.0020759198082070393
1	NFKBIE	0.002075738847877337
1	TAB3	0.0020706998100114282
1	PSTPIP1	0.002064927784155529
1	NLRP4	0.002049206925499685
1	FYB1	0.0020479008606354297
1	RELB	0.0020426254367999397
1	SHMT1	0.002039472965002586
1	SHMT2	0.0020349326600965787
1	SHARPIN	0.0020336543776586237
1	UBE2V1	0.0020276497712667365
1	FKBP5	0.0020159789605985927
1	RBX1	0.0020147484371305247
1	SFN	0.002005882356368909
1	UBE2N	0.0020038704454258425
1	AKT1	0.0019947485230000254
1	FBXW7	0.0019892336782054315
1	STIP1	0.0019852549240085104
1	MAP3K8	0.0019823955656058357
1	HSPA1A	0.0019684382952176245
1	GSK3B	0.001968032107883054
1	TNFSF14	2.0525174380677254e-05
1	TP53	2.0421224523271895e-05
1	HSPA1B	2.0023903533122132e-05
1	CASP9	1.982910559966548e-05
1	CREBBP	1.964055220382942e-05
1	UIMC1	1.8918676493246804e-05
1	IRAK1	1.8671810049929994e-05
1	APP	1.8451706143131747e-05
1	ABRAXAS1	1.8344421609509446e-05
1	HSPA8	1.8095077367326936e-05
1	BMF	1.7786672777901764e-05
1	LRSAM1	1.753319044716043e-05
1	RHOB	1.752558155145717e-05
1	IL37	1.6668105005303542e-05
1	CD14	1.6609261889281352e-05
1	ZBP1	1.6399356723981043e-05
1	BECN1	1.6387967222112526e-05
1	OPTN	1.619330498786288e-05
1	PTGES3	1.5907913277983667e-05
1	STING1	1.5735332884337053e-05
1	TNFRSF10B	1.5656558331328057e-05
1	NEDD8	1.563367520489622e-05
1	SKP2	1.5321657482242764e-05
1	SKAP2	1.5320204740130776e-05
1	CAND1	1.5300063783839256e-05
1	DNAJA2	1.5002801620692145e-05
1	YWHAB	1.4495600361006268e-05
1	IRF3	1.448719334115946e-05
1	FAM118B	1.4445841211797077e-05
1	RNF181	1.4346508800043556e-05
1	TNFRSF11A	1.4308909238020758e-05
1	GZMB	1.42721295660941e-05
1	CDKN1A	1.417538012470283e-05
1	SMAD3	1.3972921613206084e-05
1	BFAR	1.3965772518610434e-05
1	STUB1	1.381660239088805e-05
1	TNIP3	1.3794323948956004e-05
1	UBE2L3	1.3786395396612353e-05
1	IRF7	1.3784885302535376e-05
1	TRAF1	1.3725072452293791e-05
