multiplex	node	score
1	RPA1	0.0026828162601569
1	PCNA	0.0025458433126049644
1	RPA2	0.00248946172039625
1	CHCHD6	0.002413672223108743
1	RPA3	0.0024030013843870236
1	APOOL	0.002394075092885242
1	APOO	0.002394075092885242
1	XRCC1	0.0023773439176561022
1	SAMM50	0.0023753362332199885
1	MTX3	0.0023649901913319494
1	CHCHD10	0.0023560262174109423
1	CHCHD3	0.002340580898711351
1	IMMT	0.002326697576091931
1	POLB	0.0023187889385761595
1	MTX2	0.0023144138622299337
1	MTX1	0.0023097079603505532
1	MSH2	0.002298077138588239
1	NBN	0.002297695754229576
1	LIG3	0.0022806861904170472
1	CARD19	0.0022630950302367746
1	CCDC127	0.0022630393904760912
1	RAD1	0.002257390807218828
1	XRCC4	0.0022411422588393738
1	MRE11	0.002234337989613976
1	MICOS10	0.0022282665411522307
1	BRCA1	0.0022263471659648634
1	DNAJC11	0.0022258957286896614
1	MLH1	0.0022227679961921596
1	POLA1	0.002221884468531211
1	APLF	0.0022217547838930076
1	LIG4	0.002220724618818434
1	HUS1	0.0022183859461299147
1	OGG1	0.002217702178759
1	MICOS13	0.0022128553073928027
1	POLD2	0.0022124210446494794
1	XRCC5	0.0022079266228583094
1	XRCC6	0.0022062097990645582
1	PRIM1	0.0022054180291019654
1	PRIM2	0.002199506764311325
1	RAD50	0.002196749607022688
1	POLD1	0.0021921567072533594
1	RMI1	0.0021886601065606425
1	HUS1B	0.0021861122002339115
1	POLD4	0.002174517939294551
1	NEIL1	0.0021682213873418783
1	ERCC1	0.002166717371990711
1	POLD3	0.0021663183822020595
1	PARP1	0.002164958545162577
1	APTX	0.002162085620438087
1	BLM	0.0021612222880635786
1	PNKP	0.00215907766141984
1	POLE3	0.0021579686881832596
1	POLA2	0.0021573386131413658
1	POLE4	0.0021569378158894713
1	TDP1	0.002155341513167172
1	POLE	0.0021478866306593814
1	ERCC4	0.0021434209931025187
1	RAD51	0.0021423712083348165
1	RMI2	0.0021385890810145546
1	MSH3	0.0021382071236689163
1	MSH6	0.002136872867578897
1	VRK1	0.0021361195444290202
1	NHEJ1	0.0021321744259729233
1	ATM	0.0021314782722217105
1	POLE2	0.002128642226003288
1	VDAC1	0.002128577603136446
1	LIG1	0.002127974923140392
1	RAD9A	0.0021267860627952337
1	WDR20	0.002126475464370443
1	TOP3A	0.0021207415663848928
1	APEX1	0.0021151594380893484
1	RBBP8	0.002107129369835675
1	DCLRE1C	0.002106136026102267
1	FEN1	0.002100832061266394
1	EXO1	0.0020997209610742022
1	BARD1	0.0020946866112635807
1	RAD52	0.0020868499903459524
1	FANCD2	0.002083676607713822
1	RAD9B	0.0020779680301531893
1	PMS2	0.002069779722230391
1	WDR48	0.002066735398039969
1	MDC1	0.0020628020940256183
1	XPA	0.0020601854621179042
1	PRKDC	0.0020449383373535007
1	RAD51AP1	0.002044032557643368
1	FANCI	0.0020430759988060605
1	RNF8	0.002041180341950997
1	BRCA2	0.002039777541831291
1	WRN	0.002032842233498275
1	USP12	0.002028100481499161
1	BRIP1	0.0020255513564119676
1	CDK2	0.0020200915434744524
1	PAXIP1	0.0020118424129049366
1	TP53BP1	0.002009779634905368
1	H2AX	0.001993667643267834
1	EMD	0.0019926616252641033
1	BANF1	0.001991023617562335
1	LMNA	0.0019900205049455276
1	RPA4	0.001982291542935079
1	TP53	0.001973502924590458
1	HLTF	0.0019185562383811582
1	USP1	4.730778077683505e-05
1	USP46	4.067438166748524e-05
1	ATR	2.640200656148746e-05
1	KAT5	2.5668560975007765e-05
1	AR	2.528739571915201e-05
1	CHRAC1	2.373312508615028e-05
1	XRCC2	2.239662629863153e-05
1	MCM2	2.209035786601488e-05
1	IFFO1	1.991879345167456e-05
1	CDK1	1.9728628041302014e-05
1	UIMC1	1.9642599078078245e-05
1	FANCE	1.939036585864765e-05
1	TOPBP1	1.9365302530446748e-05
1	RAD51D	1.8892479787237857e-05
1	PALB2	1.8383939833014845e-05
1	TERF2	1.816339877334721e-05
1	ABRAXAS1	1.7832689762241022e-05
1	GOLGA1	1.759726073576794e-05
1	ABL1	1.748451099836789e-05
1	FANCG	1.743712926044012e-05
1	MCM4	1.7316134544505997e-05
1	USP45	1.713646876167349e-05
1	PDXK	1.6569652048182934e-05
1	UBE2N	1.6523223206410106e-05
1	POLH	1.650257876286488e-05
1	ATRIP	1.647176485252854e-05
1	AKT1	1.635046060482604e-05
1	POLL	1.527953750398898e-05
1	POLM	1.5201555684811139e-05
1	RBMS1	1.4793962927588063e-05
1	MCM6	1.448097051334981e-05
1	CDKN1A	1.4477988599316859e-05
1	REV1	1.4240742304480684e-05
1	SUMO1	1.3686984454626046e-05
1	DMC1	1.3147891808312153e-05
1	TOP1	1.314058119407619e-05
1	UBE2L3	1.3070481321265774e-05
1	ZBTB14	1.2953846044026772e-05
1	MLH3	1.2705722310660587e-05
1	CCNB1	1.2673394705303759e-05
1	UBE2I	1.26021089294575e-05
1	FANCC	1.250245028378727e-05
1	NSD2	1.2473797949948873e-05
1	H3C15	1.2265377581309362e-05
1	FAN1	1.2105054694029017e-05
1	COPS5	1.1849143059643023e-05
1	NEIL2	1.1704806332132449e-05
1	H3-4	1.1701620304909682e-05
1	XRCC3	1.1576462189163471e-05
1	TOP2A	1.1450885089926694e-05
1	DDB1	1.1415836326452973e-05
1	ERCC5	1.1265567645064898e-05
1	EP300	1.1113789912788811e-05
1	DNA2	1.099965454141002e-05
1	LONRF2	1.0960790142196602e-05
1	RBL2	1.088471593871629e-05
1	POLN	1.0760300984430915e-05
1	RIF1	1.0694693230175146e-05
1	IFFO2	1.0597056087120852e-05
1	RFC1	1.0392122449047505e-05
1	AHNAK	1.036112076060705e-05
1	PIAS4	1.0242778171636552e-05
1	ORC2	1.0115582423337115e-05
1	SUMO2	1.0007653572589635e-05
1	RECQL	9.996778464362846e-06
1	RBL1	9.719599959825128e-06
1	RHNO1	9.702874238203555e-06
1	RBX1	9.548159488352381e-06
1	PHLPP2	9.523942401111263e-06
1	PPP2R2A	9.441600053062057e-06
1	PHLPP1	9.400446435468403e-06
1	CCNA2	9.322929316049156e-06
1	FANCL	9.288220462263628e-06
1	PTRHD1	9.252012357321145e-06
1	HMGA1	9.04559757333595e-06
1	CDC45	9.016088151212268e-06
1	RB1	8.920218780124382e-06
1	FANCA	8.703918512732844e-06
1	KDM1A	8.676617165410853e-06
1	CASP6	8.655082905492014e-06
