multiplex	node	score
1	RPA1	0.0026976054136086747
1	PCNA	0.002558159438537921
1	RPA2	0.0025036180738803944
1	RPA3	0.002415844654620704
1	MSH2	0.0023225318085791542
1	POLB	0.0023193541742421216
1	XRCC1	0.002313575379236614
1	TERF2	0.0023046919257589255
1	RAD50	0.002304525416541458
1	TERF1	0.0023042318528800816
1	NBN	0.0023025703520792255
1	LIG3	0.0022971425565446826
1	MRE11	0.002290520683603343
1	RAD1	0.0022793781839161196
1	TNKS	0.0022792392522556866
1	OTUD3	0.002278583590267225
1	USP34	0.0022752363568665536
1	XRCC6	0.002275212130499936
1	XRCC5	0.0022586968610400974
1	RNF146	0.002253043550138334
1	MLH1	0.0022470357286620796
1	TERF2IP	0.002244458985614067
1	POLA1	0.002243827584263591
1	APLF	0.0022416513504556097
1	HUS1	0.0022398971372015425
1	PTEN	0.002239069525013515
1	BRCA1	0.0022378209169571545
1	POLD2	0.0022338528757883187
1	XRCC4	0.0022283400427632145
1	PRIM1	0.0022273976907367645
1	PRIM2	0.002221234129473664
1	POLD1	0.00221444267265373
1	TNKS2	0.0022132269486319052
1	RMI1	0.002209692011107851
1	PARP1	0.0022083052923494834
1	HUS1B	0.002207982363348057
1	AXIN2	0.002206617009728362
1	DCLRE1B	0.0022041044925771858
1	PREX2	0.0022014874641804495
1	BLM	0.0021971052827042194
1	ACD	0.0021961350143864878
1	POLD4	0.0021955961326402484
1	ZNRD2	0.002190970038961099
1	TDP1	0.002188990296555954
1	ERCC1	0.002187861467520574
1	POLD3	0.0021872973679844844
1	POLE3	0.0021795369829435696
1	POLA2	0.0021787760212421013
1	POLE4	0.0021784912708829717
1	ATM	0.0021776757975827303
1	POLE	0.002169412817856872
1	ERCC4	0.0021643189647731734
1	MSH6	0.0021596975294327714
1	MSH3	0.0021594815227884137
1	RMI2	0.0021590682605546695
1	PNKP	0.0021565376002301616
1	POLE2	0.0021503649375369718
1	LIG1	0.0021482371469795703
1	RAD9A	0.002147435936304073
1	NHEJ1	0.0021460559794617344
1	TOP3A	0.002141213521971533
1	CHD1L	0.0021356511812203405
1	NEIL1	0.0021345279600151514
1	TP53	0.0021340166818912443
1	RAD51	0.00213361302964042
1	TMPO	0.0021327966952768727
1	POT1	0.0021306487235299813
1	LIG4	0.002127282520396371
1	FEN1	0.0021250527993280414
1	EXO1	0.0021201484463736655
1	RBBP8	0.0021166111328683227
1	RAD52	0.0021074514993894245
1	BARD1	0.0021073230512798176
1	XPA	0.0020985382966509226
