multiplex	node	score
1	ITGB1	0.002627908693940807
1	FBN1	0.0025182978202785405
1	ITGA4	0.002466044461764014
1	ITGAV	0.0024030455678473264
1	ITGA9	0.002372703435113936
1	PFDN2	0.002366213858713782
1	ITGB3	0.002352738584362824
1	POLR3E	0.002329777442046275
1	FN1	0.0023180961486919923
1	MFAP5	0.0023172429423050957
1	MFAP2	0.002310391548076203
1	VBP1	0.002310297064328042
1	PDRG1	0.0022993178751497543
1	DNAAF10	0.0022962275509453385
1	MADCAM1	0.0022958577179592356
1	PFDN5	0.002293784288483149
1	MFAP4	0.0022906063058923923
1	ELN	0.0022838329696040173
1	PSAT1	0.0022751869130881505
1	LMNB2	0.0022722661171978957
1	PFDN4	0.0022675974987017154
1	GRB2	0.0022643231855197527
1	RPAP3	0.00226168646187521
1	FBLN5	0.0022584615125242277
1	ITGB7	0.0022525615451112085
1	PIH1D1	0.002243646034781952
1	JAM3	0.002236712853222008
1	LRCH3	0.0022366211365910864
1	ADAM19	0.0022358758468356776
1	UXT	0.0022322083475224386
1	CDH1	0.002230805660597345
1	URI1	0.002230712166229871
1	PFDN1	0.0022282509397631746
1	PFDN6	0.0022272479554771296
1	LOX	0.0022241145732940265
1	MUSK	0.0022168375385350145
1	LOXL1	0.0022164414420415292
1	PIK3R1	0.002212003397889543
1	PLCG1	0.0021795378702349033
1	SH3PXD2A	0.0021769595648949334
1	VCAM1	0.002173901849231925
1	SRC	0.0021735481533769357
1	PAPSS2	0.0021731089072596415
1	ITGAE	0.002161893978686853
1	LRP4	0.0021601339487898434
1	SPP1	0.0021554871455707857
1	FBN2	0.002153495862648783
1	JAM2	0.002143326209087294
1	ADAM15	0.0021396402001581313
1	SOS1	0.0021381463065488627
1	AGRN	0.002137574083476695
1	POLR3A	0.002136332181442505
1	LTBP1	0.002130847310432918
1	CRK	0.0021305956146004533
1	POLR3D	0.0021271514421842227
1	SYK	0.0021222298736693064
1	PTK2	0.002118833763743262
1	EMILIN1	0.0021175038080776284
1	ITGB6	0.0021169251074316477
1	MFAP3	0.002112287280941599
1	LCP2	0.0021118464727664914
1	FBLN2	0.0021116026696317374
1	CBL	0.0021012642878230152
1	BCAR1	0.002092417693276017
1	SHC1	0.0020895353417885003
1	ITGA2B	0.0020870480743964658
1	TNC	0.00208554512642379
1	ITGA5	0.002085346439871598
1	AOX1	0.0020791721158721914
1	PLCG2	0.0020774129973452145
1	LYN	0.002073404148282144
1	TGFB3	0.0020699948846000546
1	FYN	0.00206528678044243
1	EGFR	0.002063907532583331
1	TLN1	0.002052795656087161
1	ITGB5	0.0020517046955374763
1	THBS1	0.0020496031869728214
1	VAV1	0.002049202754287888
1	CRKL	0.002046060308913538
1	PXN	0.0020422466902338225
1	LAT	0.0020363739529192645
1	PDGFRA	0.0020347905218792662
1	VEGFA	0.0020326115788228405
1	HSP90AA1	0.0020233905686991467
1	PTPN11	0.002015615345506883
1	ERBB2	0.002015304425125022
1	PTK2B	0.002008411083835993
1	VCL	0.0020060359066493144
1	ITGA3	0.002004208264732486
1	IQGAP1	0.0020026423331094795
1	VTN	0.001988248493912015
1	FGG	0.0019729798366462568
1	ADAM12	0.0019492256202727112
1	FGB	0.001948852289268842
1	FGA	0.0019333749715821358
1	ITK	0.0019279550450508362
