multiplex	node	score
1	AGT	0.002457682819445974
1	TBC1D24	0.0024402934335145997
1	TMEM185B	0.0024335849523980783
1	FGL2	0.002407488070616915
1	VPS4A	0.0024001124440352355
1	CHMP5	0.0023949830947934364
1	CHMP1B	0.0023513294814721387
1	LEMD2	0.002341341250356659
1	CHMP1A	0.0023259319672408506
1	MPZL2	0.0023238442101268983
1	CHMP4B	0.0023211055320612965
1	TIMP3	0.002320632053971384
1	MATCAP2	0.0023082806397301246
1	MPZL3	0.0023032368288212627
1	BTF3L4	0.002296501505248994
1	CHMP4C	0.002289010724110116
1	CHMP2B	0.0022864035792115557
1	SPAST	0.002285919426192913
1	TMEM185A	0.002264346704353625
1	VPS4B	0.002261713699903749
1	CHMP3	0.002261703900246572
1	CHMP4A	0.002258354454049599
1	GCNT2	0.002257680217979173
1	C1orf21	0.0022565045323430146
1	ZNF282	0.0022561100221518884
1	ARL8A	0.0022516337087259753
1	TRPC4AP	0.0022513527301026006
1	CHMP2A	0.002249296452007757
1	KIF7	0.0022451616734972916
1	IFRD2	0.002243139452662691
1	SMYD2	0.0022424958988911405
1	TMEM79	0.0022418579099741914
1	CHMP6	0.0022397680838426603
1	AGTR2	0.0022387822386711748
1	ELOF1	0.0022372007075986515
1	IST1	0.0022284335310863742
1	ATP6V0A2	0.0022283258940712014
1	TCIRG1	0.0022182954156264394
1	MOCOS	0.0022153181331688344
1	MITD1	0.0022133223557051673
1	ATP6V0A1	0.0022106698348278247
1	ATP6AP1	0.002209699056422308
1	VTA1	0.0022059569527579713
1	CAPN7	0.0022024898816746965
1	HGS	0.002198348596620439
1	CCDC115	0.0021964823208933462
1	CGNL1	0.00219602992167014
1	CHMP7	0.002191763305458132
1	ZNF460	0.00219048119088482
1	LRFN3	0.0021837336868940514
1	SARAF	0.0021836545804353167
1	PDIA6	0.0021829643311201954
1	ZFYVE19	0.002178107301905614
1	PIP4P1	0.0021751971945111483
1	DMPK	0.0021750099888795727
1	ATP6V0C	0.0021708946577936555
1	CD68	0.0021664269660894874
1	VPS9D1	0.0021609183225276135
1	VMA21	0.0021599800291067944
1	TM9SF1	0.002159397603601086
1	AIDA	0.0021585912049565093
1	PRG2	0.002158444775371488
1	TMEM199	0.002156915796223442
1	ATP6V0D1	0.002154298214710081
1	FLOT1	0.0021540482685284573
1	SH3BP1	0.0021471121379707313
1	LGALS1	0.0021462566566192096
1	AGTR1	0.0021433116461835526
1	ATP6V1A	0.0021422249913613622
1	ANPEP	0.00214089882176585
1	LITAF	0.002133396901467045
1	FLOT2	0.002128864977047038
1	HSPA2	0.0021282900579976784
1	PRPF38A	0.0021194352046282365
1	ATL1	0.002118939738870543
1	SORBS1	0.0021185684134262914
1	CYLD	0.00211759062023544
1	ATP6V0A4	0.0021170651787253167
1	SPATA2	0.0020977051119969443
1	RTN3	0.002092217959740373
1	STAM	0.0020793188374381203
1	ATP2A1	0.002070144247467576
1	CC2D1B	0.0020699469055076255
1	REN	0.002055848911193585
1	ATP6V0D2	0.002052266935698704
1	ATP6V1E1	0.002050587516956724
1	STAM2	0.002027226535280708
1	CSNK1G1	0.0020232650658236753
1	ATP6AP2	0.0020182030437176897
1	AP1G2	0.001999886169455766
1	ACE	0.001998884781324709
1	SLN	0.001992793046374652
1	CASP3	0.0019924645571082096
1	PLN	0.001987444380604482
1	TP53	0.001985045956231489
1	TSG101	0.001975552483266524
1	CBL	0.0019662063765810557
1	VPS37C	0.001964368103979274
1	TFG	0.0019635567657293215
1	MIB2	0.001921530798991233
1	PAPPA	0.001876037327906605
1	C3	0.0018499294644358768
1	VPS28	4.978295241082499e-05
1	VPS37B	3.735827638238236e-05
1	VPS37A	3.649043609087243e-05
1	UBAP1	3.394522208303776e-05
1	MVB12A	3.2834353914541565e-05
1	GRB2	1.8287215011973784e-05
1	STAMBP	1.6487556681557123e-05
1	MET	1.4507479689509021e-05
1	EGFR	1.4007593066086151e-05
1	MTUS2	1.3417459134792621e-05
1	VPS36	1.2838879430156545e-05
1	SH3KBP1	1.2594443166785102e-05
1	OPTN	1.2192407778823023e-05
1	STK11	1.1846016479195863e-05
1	SNF8	1.1734463314340374e-05
1	CFB	1.1720244105569879e-05
1	VPS25	1.1618416906404084e-05
1	THOP1	1.1533697175557058e-05
1	CDH1	1.1507269323087912e-05
1	ZFYVE27	1.134556097607017e-05
1	USP8	1.0802229845662332e-05
1	ZFAND6	1.0538690597584115e-05
1	PPP1R9A	1.0378633350616769e-05
1	SH3GL2	1.0268637406629837e-05
1	AP1S1	9.93348755284916e-06
1	AP1S2	9.803241570141973e-06
1	ENPEP	9.772490510986011e-06
1	RIN1	9.71667800988045e-06
1	AFTPH	9.657567831765416e-06
1	CTSG	9.579914209252511e-06
1	IGFBP5	9.523760204442838e-06
1	AOPEP	9.467065071730018e-06
1	CPA3	9.451898847976013e-06
1	MME	9.363217080207795e-06
1	VWA1	8.86548045022392e-06
1	SPHK1	8.81286104896685e-06
1	BAG2	8.739178817624066e-06
1	PARVA	8.707303313731766e-06
1	PTPN23	8.478429693356487e-06
1	PRKAG2	8.448222317557965e-06
1	CFHR4	8.365157764172613e-06
1	MLKL	8.360312665857895e-06
1	DRAM1	8.257008727126334e-06
1	AP1B1	8.24626254463135e-06
1	STOM	8.20586992243115e-06
1	CBR4	8.139479661065683e-06
1	HSD17B8	8.131428191276506e-06
1	SMN2	8.121649625598575e-06
1	UMAD1	8.10173750406066e-06
1	BAG6	8.077712176577867e-06
1	PRKAG1	7.972805906686123e-06
1	PRKAA1	7.905559302821482e-06
1	HGF	7.878084621437097e-06
1	ATP6V1H	7.865330348962959e-06
1	AXIN1	7.798533761812888e-06
1	SPINK5	7.675215719005391e-06
1	MDM4	7.630238727502747e-06
1	IDE	7.588296203664938e-06
1	CC2D1A	7.571050913158257e-06
1	MEST	7.542902852382217e-06
1	TRAF2	7.459581683985651e-06
1	SHMT2	7.323969161356173e-06
1	ATP6V1G1	7.2841553475541234e-06
1	LRFN2	7.282873475526464e-06
1	PRKAB1	7.142466208004649e-06
1	C5orf22	7.113057764113367e-06
1	ATP6V1B1	7.05576715184585e-06
1	REEP1	7.051476758509043e-06
1	SETDB1	6.970111113348038e-06
1	CMA1	6.958497352468472e-06
1	EPS15	6.922692666728156e-06
1	VPS37D	6.889389954914057e-06
1	RBCK1	6.869602832358631e-06
1	CTSZ	6.815861734754557e-06
1	CFH	6.788640111267842e-06
1	PDCD6IP	6.7842319998699595e-06
1	MAPKAPK5	6.758183214008956e-06
1	SUGCT	6.585803530592074e-06
1	MVB12B	6.575524207265592e-06
1	IGFBP4	6.50533636146174e-06
1	STC1	6.491835473842816e-06
1	UQCRH	6.442019409735018e-06
1	HIPK2	6.424491860976051e-06
1	SKAP1	6.361418396883008e-06
1	SKAP2	6.3180447004482975e-06
1	IGF2	6.0562786163854765e-06
1	TRIM3	5.9923178268725535e-06
1	PIK3CG	5.98670842358463e-06
1	ILK	5.986688437652732e-06
1	MTUS1	5.9430019961797655e-06
1	PPP2R5A	5.853119604961691e-06
1	RNF31	5.7560129626967446e-06
1	GEMIN4	5.745721911529189e-06
1	IKBKG	5.678799615916393e-06
1	LAMTOR5	5.63002260643036e-06
1	CTNNB1	5.578659949576736e-06
1	ACOT9	5.5442543662294945e-06
1	RUNDC3B	5.5241383365123655e-06
1	ATP6V1G2	5.501292651099241e-06
1	CFLAR	5.501178426442839e-06
1	APC	5.498415130484521e-06
1	MDM2	5.401469103874448e-06
1	SEH1L	5.385145180993152e-06
1	NOD2	5.354736479101454e-06
1	VAV1	5.346091168178988e-06
1	RPL36A	5.336725691122128e-06
1	FYN	5.335428199320569e-06
1	RNASEH1	5.322485538369257e-06
1	CRK	5.251663086979781e-06
1	CTSB	5.2158608564533776e-06
1	PAX3	5.177341193518037e-06
1	HMBS	5.134279802676837e-06
1	RIPK3	5.1197023344204e-06
1	PIK3R1	5.1146877572914775e-06
1	HRAS	5.090464417522107e-06
1	CLIP3	5.0512726228705045e-06
1	SHARPIN	5.036509656399918e-06
1	SRC	4.985704389923999e-06
1	CD46	4.945251431786805e-06
1	AP1G1	4.907492047128936e-06
1	HPR	4.88693013306797e-06
1	ATP2A2	4.877397149851072e-06
1	ORAI1	4.87353300892431e-06
1	ZNF267	4.843721896725439e-06
1	SEMA6A	4.839199599032652e-06
1	ACE2	4.828225213580012e-06
1	LAMTOR1	4.80158151518543e-06
1	APOA1	4.775487492919844e-06
1	SLC10A3	4.72907262260238e-06
1	LCP2	4.70802432151136e-06
1	RIPK1	4.685666969635297e-06
1	ATP6V1B2	4.658889560471829e-06
1	AP1M1	4.643011082875399e-06
1	HSPA1B	4.627066466601356e-06
1	GSN	4.6132954981405345e-06
1	SNX11	4.589193494624373e-06
1	ACTA1	4.530983617808235e-06
1	ANG	4.419321600689385e-06
1	CDKN1A	4.40362590376678e-06
1	PTPN11	4.366998179989129e-06
1	PRMT5	4.326303750560293e-06
1	CUX1	4.317370428580169e-06
1	PRKACA	4.30541412190267e-06
1	BTF3	4.278089685386436e-06
1	IGFBP7	4.275804855799069e-06
1	PRDM10	4.271547609903972e-06
1	UBE2D2	4.25853188895769e-06
1	UBE2D1	4.193597341415993e-06
1	APOL1	4.14139191644381e-06
1	RAB11A	4.1368147180605825e-06
1	IGBP1	4.126889892137554e-06
1	BAIAP2	4.112569699183321e-06
1	TNPO3	4.098025643772272e-06
1	TXLNA	4.0901089890441155e-06
1	UBA2	4.0747801970851975e-06
1	SYNRG	4.040285036424275e-06
1	IGFALS	4.006254893217088e-06
1	LAMTOR4	3.988451597264064e-06
1	HNRNPA1L2	3.977431285694836e-06
1	MFAP1	3.977250315650376e-06
1	CDK13	3.921372162065993e-06
1	CFHR5	3.9180994000973725e-06
1	APOA2	3.8984292277604315e-06
1	RTN2	3.896072963005625e-06
1	P2RX7	3.839266277169699e-06
1	SORBS2	3.8005145783115396e-06
1	LAMTOR2	3.796089446970099e-06
1	EPN2	3.7924949723971764e-06
1	ABLIM2	3.760437036121849e-06
1	ATP6V1F	3.758919256412334e-06
1	PACC1	3.7511217532687796e-06
1	USP7	3.750873380505316e-06
1	HNRNPH3	3.7193202822996538e-06
1	LRIG1	3.710533493775963e-06
1	URGCP	3.65814603480672e-06
1	FRS2	3.6337283982656146e-06
1	DIPK1B	3.620425587753288e-06
1	CDC37	3.6155146336914126e-06
1	NPHP4	3.6048191384471368e-06
1	ATP5F1C	3.5660152243606925e-06
1	RILPL1	3.54394420089772e-06
1	PLCG1	3.5350627342720208e-06
1	PRKAB2	3.4783119455608144e-06
1	LGALS3	3.4641121444518815e-06
1	TXLNB	3.431018031069915e-06
1	VIM	3.430850728228183e-06
1	FGFR2	3.3821019683674367e-06
1	KCNK1	3.3807634524308864e-06
1	ALDOA	3.3309436521326624e-06
1	UBE2L3	3.3249823216334422e-06
1	ARL14EP	3.2986012387661423e-06
1	BPNT2	3.2775293963622915e-06
1	BROX	3.2692676328765365e-06
1	BDKRB2	3.259314813445491e-06
1	SPAG7	3.2498981185268246e-06
1	SH2B2	3.2438213333880588e-06
1	HSPA1A	3.2409014376707842e-06
1	KIF18B	3.2043310259633515e-06
1	CFHR2	3.1814508730709893e-06
1	FGA	3.174792660146831e-06
1	FOS	3.1684624505444065e-06
1	FN1	3.1682807551888633e-06
1	DFFA	3.1434221581317614e-06
1	SOS1	3.1363827504435823e-06
1	CFHR1	3.1327668544329966e-06
1	CHST12	3.117480649950557e-06
1	EP300	3.1086375835836924e-06
1	MZF1	3.104697388132874e-06
1	ASAP1	3.092742672137829e-06
1	TAB1	3.0886074465855933e-06
1	SEC22B	3.0827126346521214e-06
1	SHC1	3.0501186804911866e-06
1	ATP6V1D	3.0357681757387475e-06
1	CD81	3.0204232027801135e-06
1	SUCLG1	2.9953752350756407e-06
1	KLKB1	2.987061690326344e-06
1	SNX4	2.977870452924477e-06
1	AP1M2	2.9421290551525013e-06
1	CPN1	2.9332819707390354e-06
1	ORM2	2.92483669855807e-06
1	PRKAA2	2.924488119655765e-06
1	IGFBP3	2.9211309106363326e-06
1	KLHL40	2.9119896092983937e-06
1	PDIA5	2.8863010335150117e-06
1	FAM219A	2.8686610682062927e-06
1	METTL9	2.8517561224511465e-06
1	HEATR5B	2.845399017503408e-06
1	AP1S3	2.8394722695852326e-06
1	EXOSC9	2.8324566800887648e-06
1	KCTD15	2.829610058150082e-06
1	ALCAM	2.814756644591317e-06
1	PAK2	2.8029562662748292e-06
1	IGF1	2.7569331032187667e-06
1	C3AR1	2.7386418444341142e-06
1	CHST14	2.7286176127825157e-06
1	NDUFB10	2.727836482654392e-06
1	BEX3	2.7146453756698148e-06
1	PAPPA2	2.711942213614639e-06
1	LAMTOR3	2.71010462532042e-06
1	AK2	2.6958580668999653e-06
1	NKX2-5	2.689229244227113e-06
1	DRD2	2.6885211479731434e-06
1	ZNF142	2.6855073644432544e-06
1	SEC24A	2.68499092825273e-06
1	SNX15	2.6816337068998878e-06
1	BANP	2.6745226058239603e-06
1	APOE	2.6725623552573764e-06
1	PUF60	2.665033813100436e-06
1	PKD1	2.6505591624466396e-06
1	TNF	2.6462516821685687e-06
1	FNDC9	2.6271030750831202e-06
1	DDX41	2.6196911905225534e-06
1	CALB1	2.605185733573464e-06
1	LYN	2.584460723198676e-06
1	CFP	2.5836766247118438e-06
1	ABCD4	2.578009189107063e-06
1	PRKN	2.541775900604661e-06
1	STK4	2.5410193715278446e-06
1	HSP90AA1	2.537332593259956e-06
1	ACTN4	2.5322470617445034e-06
1	APEH	2.5304216573656904e-06
1	PPP1R13B	2.528253508667209e-06
1	AP1AR	2.5275413400963686e-06
1	NFKB1	2.5267943709177024e-06
