multiplex	node	score
1	RTEL1	0.0022882681613816424
1	RPA1	0.0022515851185833046
1	DKC1	0.002231110176895133
1	PCNA	0.0022181649779938967
1	SMG6	0.00221385790192071
1	SHQ1	0.0022087114207899787
1	PIF1	0.0022038366616235834
1	TERF1	0.002193509368173921
1	RPA2	0.0021889634132595277
1	RAD50	0.0021833939542892956
1	NHP2	0.0021827445072523264
1	NOP10	0.0021826147561752234
1	TERF2	0.0021815285180797547
1	NBN	0.0021810491378073745
1	GAR1	0.0021721430133885724
1	MRE11	0.0021697264571879523
1	RAD1	0.002168010314606772
1	USP34	0.0021654616625335346
1	XRCC6	0.002163909847935447
1	RPA3	0.0021619901841688255
1	WRAP53	0.0021619130366744535
1	POLB	0.002161157744183831
1	MSH2	0.002157854715740452
1	TNKS	0.0021526313387040643
1	NAF1	0.002148340091662814
1	RNF146	0.0021442320290742086
1	XRCC5	0.0021315568931672703
1	USP46	0.0021307214176881153
1	HUS1	0.0021301667345598944
1	TERF2IP	0.002129534278843903
1	XRCC1	0.0021290272550149253
1	XRCC4	0.002120572882164153
1	WDR20	0.002116305467009082
1	APLF	0.0021137977942190904
1	AXIN2	0.002112359220471055
1	MLH1	0.0021104817428469983
1	C2orf68	0.0021090483637944447
1	HUS1B	0.0021033529403265525
1	LIG3	0.002100692218845788
1	PIP5K1B	0.0020987759829515216
1	BRCA1	0.002096599134320265
1	RMI1	0.002095130493107415
1	ACD	0.0020906081290027155
1	TNKS2	0.0020904105561268065
1	DCLRE1B	0.0020868141252986423
1	ZNRD2	0.0020866125376742526
1	WDR48	0.002085810487987787
1	HADHA	0.0020776165796567558
1	BLM	0.002061740047460762
1	MSH6	0.0020540414965081666
1	RMI2	0.0020502071541379954
1	FANCD2	0.00204863408724989
1	NHEJ1	0.00204373830794078
1	ATM	0.0020434228539209583
1	RAD9A	0.002042393338386547
1	LIG4	0.0020403928572499
1	MSH3	0.0020346151942583607
1	TOP3A	0.0020306166292665667
1	POT1	0.0020284837248833367
1	NEIL1	0.0020279258978350583
1	USP1	0.002025429457530772
1	HADHB	0.0020227402712716938
1	PNKP	0.0020188618837270723
1	CHD1L	0.002017574149383926
1	RBBP8	0.002016538196139056
1	PARP1	0.0020155697846196427
1	EXO1	0.0020116580326435735
1	BARD1	0.0020099621415149995
1	FANCI	0.002009681474884393
1	AXIN1	0.0020086546925434543
1	RAD51AP1	0.0020062682816823158
1	RAD51	0.001999893734049257
1	RAD9B	0.001997323915153662
1	PARN	0.0019954418211765163
1	TERT	0.0019953737036899027
1	PMS2	0.0019860744691880265
1	DCP2	0.0019794626306836325
1	DVL1	0.0019782352393757736
1	DAXX	0.001977618666334524
1	KHSRP	0.0019750813627977823
1	TINF2	0.0019740879950187794
1	TP53	0.001970139525338657
1	USP12	0.001967642579010397
1	APEX1	0.0019633518218835667
1	MDC1	0.001962958534730697
1	FEN1	0.0019616010142812098
1	BRCA2	0.0019599191292365
1	WRN	0.0019562433316939933
1	AKT1	0.001948188231870957
1	AR	0.0019467317797915616
1	LIG1	0.0019441821546005572
1	PRKDC	0.001941346717956923
1	GNE	0.0019358280442190526
1	PAXIP1	0.0019314117589975678
1	RNF8	0.001930399669036289
1	TP53BP1	0.0019279482975173457
1	ATRX	0.001926863849686635
1	GSK3B	0.0019164459144895415
1	CDK2	0.0019155405422990818
1	H2AX	0.0019144695500330489
1	DVL2	0.001903040804951463
1	MDM2	0.0018979077631558216
1	USP7	0.001892612144371376
1	CTNNB1	0.0018849738237626584
1	POLA2	0.0018847764036546038
1	POLD1	3.3365936878921146e-05
1	POLA1	2.9907470701031212e-05
1	PRIM1	2.9780356344567314e-05
1	TDP1	2.9320329891732994e-05
1	HLTF	2.927284806939915e-05
1	APTX	2.7377634072155864e-05
1	RPA4	2.7255520644072257e-05
1	ERCC1	2.691027896858982e-05
1	BRIP1	2.6799532766840114e-05
1	OGG1	2.6402514762633563e-05
1	ATR	2.4592356577485337e-05
1	SUMO1	2.4112766335818288e-05
1	POLD2	2.407624737024758e-05
1	UIMC1	2.3107950677430164e-05
1	POLD4	2.285930777232284e-05
1	PHLPP2	2.274941007662489e-05
1	PHLPP1	2.2548170945775694e-05
1	POLD3	2.2376921715653987e-05
1	XRCC2	2.2000121379320856e-05
1	PRIM2	2.1885233784144023e-05
1	KAT5	2.1164929872697108e-05
1	XPA	2.064068420054103e-05
1	DCLRE1C	1.9977764294072934e-05
1	XRCC3	1.961819565928786e-05
1	RAD51D	1.8710500771244376e-05
1	H3C15	1.868781934671856e-05
1	FANCE	1.8213460963408317e-05
1	ERCC4	1.7900543865671253e-05
1	PALB2	1.7579196838822984e-05
1	ZBTB14	1.72939610983238e-05
1	H3-4	1.700259019436277e-05
1	ABRAXAS1	1.6917547902373195e-05
1	KDM1A	1.6081519718508817e-05
1	CUL3	1.586635383453596e-05
1	EP300	1.5804337312157653e-05
1	CDKN1A	1.557623302074776e-05
1	PDXK	1.525990847521177e-05
1	LEF1	1.5092224244745105e-05
1	ATRIP	1.4471683784540509e-05
1	TOPBP1	1.4093848879474975e-05
1	UBE2I	1.4043221541477867e-05
1	UTP14A	1.3725728541584404e-05
1	POLL	1.3678928059049003e-05
1	RAD52	1.3556001633046338e-05
1	PCBP2	1.3521523028715583e-05
1	PTEN	1.3517593627381458e-05
1	POLM	1.3497713060713616e-05
1	MLH3	1.3391413110071697e-05
1	UBE2N	1.3335907924339518e-05
1	MDM4	1.31206755330649e-05
1	GSK3A	1.3038560673589566e-05
1	IFFO1	1.2942692168891838e-05
1	SMARCA4	1.2858602566840953e-05
1	RAD51C	1.2826764591755595e-05
1	CUL4A	1.2740488229209738e-05
1	DVL3	1.2654542378779294e-05
1	DMC1	1.2536617208285408e-05
1	UBE2L3	1.2437882198173865e-05
1	NSD2	1.2398140481258158e-05
1	TSC2	1.2396575897327994e-05
1	PELO	1.2296362471477177e-05
1	TCF7L2	1.189895835163943e-05
1	RAD54L2	1.1699381997834726e-05
1	GADD45A	1.1576072544431875e-05
1	FANCC	1.1571108867406272e-05
1	FAN1	1.1543013849477296e-05
1	TRIM27	1.137027571366267e-05
1	CREBBP	1.1365810330338919e-05
1	CTNNBIP1	1.1363388145008838e-05
1	FRAT1	1.1302629496732359e-05
1	SMAD3	1.1167975868014636e-05
1	FANCG	1.1110973574639905e-05
1	TLE1	1.104169968274851e-05
1	VRK1	1.1035978909284284e-05
1	DMWD	1.0921189282438965e-05
1	PARK7	1.0883258297291862e-05
1	HDAC1	1.086558982045531e-05
1	CTBP1	1.0864293905418464e-05
1	RIF1	1.08460857805189e-05
1	FBXW7	1.077853550149136e-05
1	AHNAK	1.0741863700918812e-05
1	POLE4	1.070535492062352e-05
1	POLN	1.0662144043970046e-05
1	CDK1	1.0559276552017813e-05
