multiplex	node	score
1	SMAD3	0.002471735438490551
1	PDE8A	0.0024695353647121773
1	SMAD4	0.0024694172337659287
1	EP300	0.0024087354190135434
1	SMAD2	0.002378763904764788
1	HDAC1	0.0023742214928902114
1	RXRA	0.002351441942487254
1	NR1H3	0.002294419305591859
1	UBE2I	0.002271843089533961
1	CREBBP	0.002246339265230278
1	NR1H2	0.0022404276507238608
1	E2F4	0.0022317676115146006
1	TFDP2	0.002230736314635967
1	NCOR1	0.002230731133676868
1	PRMT5	0.0022256696548374386
1	NCOR2	0.002223269955873763
1	TFDP1	0.0022089883287135592
1	E2F5	0.002207414453808182
1	NCOA1	0.002206063306482765
1	PPARA	0.0022033398242919206
1	CDK4	0.0021943092510066896
1	PPARG	0.002194147826778834
1	TP53	0.002193256219369309
1	SUMO1	0.002176175584807433
1	CCND1	0.0021743833340328676
1	RXRB	0.0021668468555496928
1	E2F1	0.002165436805333177
1	RBL1	0.0021639663943245732
1	RUNX1	0.0021582185688318292
1	TBL1XR1	0.0021550606181815926
1	HDAC10	0.0021546642223636264
1	CDK6	0.0021506380324426725
1	HDAC2	0.0021497985233379594
1	WDR77	0.002147552315958215
1	RBL2	0.0021445802636228086
1	CBFB	0.0021442226323580313
1	SMARCA4	0.0021393845883636436
1	HDAC3	0.0021384301345596978
1	TBL1X	0.002136296103069398
1	SMARCC1	0.002135637360053544
1	SMARCC2	0.00213446538796294
1	RBPJ	0.002132470344454481
1	RB1	0.0021324354652973053
1	RCOR1	0.0021309852474812913
1	CDKN1A	0.0021294584905843413
1	SIN3A	0.002128057622592554
1	ESR1	0.0021258671906332093
1	SMARCB1	0.002113968412333288
1	REST	0.002106966730259157
1	CDK2	0.0021063752071732726
1	SMARCA2	0.0021060474974644553
1	CCND3	0.002100674333229382
1	RARA	0.0021004968470215595
1	MECP2	0.002094604861243699
1	MAML1	0.002091496763081209
1	PAX3	0.002079837070181348
1	CDK8	0.002077429138755934
1	KDM1A	0.0020773181946564787
1	KAT2B	0.002076453025658957
1	GPS2	0.002074666837405639
1	E2F2	0.002074491277820072
1	CCND2	0.002069922886152611
1	COPRS	0.002068953518137429
1	FOXO3	0.002068538022295044
